Year,League,Statistic,Player_Name,Team,Value
2008,AL,Hits,Ichiro Suzuki,Seattle,213.0
2008,AL,Home Runs,Miguel Cabrera,Detroit,37.0
2008,AL,On Base Percentage,Milton Bradley,Texas,0.436
2008,AL,RBI,Josh Hamilton,Texas,130.0
2008,AL,Runs,Dustin Pedroia,Boston,118.0
2008,AL,Slugging Average,Alex Rodriguez,New York,0.573
2008,AL,Stolen Bases,Jacoby Ellsbury,Boston,50.0
2008,AL,Total Bases,Josh Hamilton,Texas,331.0
2008,AL,Triples,Curtis Granderson,Detroit,13.0
2009,AL,Base on Balls,Chone Figgins,Los Angeles,101.0
2009,AL,Batting Average,Joe Mauer,Minnesota,0.365
2009,AL,Doubles,Brian Roberts,Baltimore,56.0
2009,AL,Hits,Ichiro Suzuki,Seattle,225.0
2009,AL,Home Runs,Carlos Pena,Tampa Bay,39.0
2009,AL,Home Runs,Mark Teixeira,New York,39.0
2009,AL,On Base Percentage,Joe Mauer,Minnesota,0.444
2009,AL,RBI,Mark Teixeira,New York,122.0
2009,AL,Runs,DustinPedroia,Boston,115.0
2009,AL,Slugging Average,Joe Mauer,Minnesota,0.587
2009,AL,Stolen Bases,Jacoby Ellsbury,Boston,70.0
2009,AL,Total Bases,Mark Teixeira,New York,344.0
2009,AL,Triples,Jacoby Ellsbury,Boston,10.0
2009,AL,Triples,Denard Span,Minnesota,10.0
2010,AL,Base on Balls,Daric Barton,Oakland,110.0
2010,AL,Batting Average,Josh Hamilton,Texas,0.359
2010,AL,Doubles,Adrian Beltre,Boston,49.0
2010,AL,Hits,Ichiro Suzuki,Seattle,214.0
2010,AL,Home Runs,Jose Bautista,Toronto,54.0
2010,AL,On Base Percentage,Miguel Cabrera,Detroit,0.42
2010,AL,RBI,Miguel Cabrera,Detroit,126.0
2010,AL,Runs,Mark Teixeira,New York,113.0
2010,AL,Slugging Average,Josh Hamilton,Texas,0.633
2010,AL,Stolen Bases,Juan Pierre,Chicago,68.0
2010,AL,Total Bases,Jose Bautista,Toronto,351.0
2010,AL,Triples,Carl Crawford,Tampa Bay,13.0
2011,AL,Base on Balls,Jose Bautista,Toronto,132.0
2011,AL,Batting Average,Miguel Cabrera,Detroit,0.344
2011,AL,Doubles,Miguel Cabrera,Detroit,48.0
2011,AL,Hits,Adrian Gonzalez,Boston,213.0
2011,AL,Hits,Michael Young,Texas,213.0
2011,AL,Home Runs,Jose Bautista,Toronto,43.0
2011,AL,On Base Percentage,Miguel Cabrera,Detroit,0.448
2011,AL,RBI,Curtis Granderson,New York,119.0
2011,AL,Runs,Curtis Granderson,New York,136.0
2011,AL,Slugging Average,Jose Bautista,Toronto,0.608
2011,AL,Stolen Bases,Coco Crisp,Oakland,49.0
2011,AL,Stolen Bases,Brett Gardner,New York,49.0
2011,AL,Total Bases,Jacoby Ellsbury,Boston,364.0
2011,AL,Triples,Peter Bourjos,Los Angeles,11.0
2011,AL,Triples,Austin Jackson,Detroit,11.0
2012,AL,Base on Balls,Adam Dunn,Chicago,105.0
2012,AL,Batting Average,Miguel Cabrera,Detroit,0.33
2012,AL,Doubles,Alex Gordon,Kansas City,51.0
2012,AL,Hits,Derek Jeter,New York,216.0
2012,AL,Home Runs,Miguel Cabrera,Detroit,44.0
2012,AL,On Base Percentage,Joe Mauer,Minnesota,0.416
2012,AL,RBI,Miguel Cabrera,Detroit,139.0
2012,AL,Runs,Mike Trout,Los Angeles,129.0
2012,AL,Slugging Average,Miguel Cabrera,Detroit,0.606
2012,AL,Stolen Bases,Mike Trout,Los Angeles,49.0
2012,AL,Total Bases,Miguel Cabrera,Detroit,377.0
2012,AL,Triples,Austin Jackson,Detroit,10.0
2013,AL,Base on Balls,Mike Trout,Los Angeles,110.0
2013,AL,Batting Average,Miguel Cabrera,Detroit,0.348
2013,AL,Doubles,Manny Machado,Baltimore,51.0
2013,AL,Hits,Adrian Beltre,Texas,199.0
2013,AL,Home Runs,Chris Davis,Baltimore,53.0
2013,AL,On Base Percentage,Miguel Cabrera,Detroit,0.442
2013,AL,RBI,Chris Davis,Baltimore,138.0
2013,AL,Runs,Mike Trout,Los Angeles,109.0
2013,AL,Slugging Average,Miguel Cabrera,Detroit,0.636
2013,AL,Stolen Bases,Jacoby Ellsbury,Boston,52.0
2013,AL,Total Bases,Chris Davis,Baltimore,370.0
2013,AL,Triples,Brett Gardner,New York,10.0
2014,AL,Base on Balls,Carlos Santana,Cleveland,113.0
2014,AL,Batting Average,Jose Altuve,Houston,0.341
2014,AL,Doubles,Miguel Cabrera,Detroit,52.0
2014,AL,Hits,Jose Altuve,Houston,225.0
2014,AL,Home Runs,Nelson Cruz,Baltimore,40.0
2014,AL,On Base Percentage,Victor Martinez,Detroit,0.409
2014,AL,RBI,Mike Trout,Los Angeles,111.0
2014,AL,Runs,Mike Trout,Los Angeles,115.0
2014,AL,Slugging Average,Jose Abreu,Chicago,0.581
2014,AL,Stolen Bases,Jose Altuve,Chicago,56.0
2014,AL,Total Bases,Mike Trout,Los Angeles,338.0
2014,AL,Triples,Michael Bourn,Cleveland,10.0
2014,AL,Triples,Adam Eaton,Chicago,10.0
2015,AL,Base on Balls,Jose Bautista,Toronto,110.0
2015,AL,Batting Average,Miguel Cabrera,Detroit,0.338
2015,AL,Doubles,Michael Brantley,Cleveland,45.0
2015,AL,Hits,Jose Altuve,Houston,200.0
2015,AL,Home Runs,Chris Davis,Baltimore,47.0
2015,AL,On Base Percentage,Miguel Cabrera,Detroit,0.44
2015,AL,RBI,Josh Donaldson,Toronto,123.0
2015,AL,Runs,Josh Donaldson,Toronto,122.0
2015,AL,Slugging Average,Mike Trout,Los Angeles,0.59
2015,AL,Stolen Bases,Jose Altuve,Houston,38.0
2015,AL,Total Bases,Josh Donaldson,Toronto,352.0
2015,AL,Triples,Eddie Rosario,Minnesota,15.0
2016,AL,Base on Balls,Mike Trout,Los Angeles,116.0
2016,AL,Batting Average,Jose Altuve,Houston,0.338
2016,AL,Doubles,David Ortiz,Boston,48.0
2016,AL,Hits,Jose Altuve,Houston,216.0
2016,AL,Home Runs,Mark Trumbo,Baltimore,47.0
2016,AL,On Base Percentage,Mike Trout,Los Angeles,0.441
2016,AL,RBI,Edwin Encarnacion,Toronto,127.0
2016,AL,RBI,David Ortiz,Boston,127.0
2016,AL,Runs,Mike Trout,Los Angeles,123.0
2016,AL,Slugging Average,David Ortiz,Boston,0.62
2016,AL,Stolen Bases,Rajai Davis,Cleveland,43.0
2016,AL,Total Bases,Mookie Betts,Boston,359.0
2016,AL,Triples,Adam Eaton,Chicago,9.0
2017,AL,Base on Balls,Aaron Judge,New York Yankees,127.0
2017,AL,Batting Average,Jose Altuve,Houston Astros,0.346
2017,AL,Doubles,Jose Ramirez,Cleveland Indians,56.0
2017,AL,Hits,Jose Altuve,Houston Astros,204.0
2017,AL,Home Runs,Aaron Judge,New York Yankees,52.0
2017,AL,On Base Percentage,Mike Trout,Los Angeles Angels,0.442
2017,AL,RBI,Nelson Cruz,Seattle Mariners,119.0
2017,AL,Runs,Aaron Judge,New York Yankees,128.0
2017,AL,Slugging Average,Mike Trout,Los Angeles Angels,0.629
2017,AL,Stolen Bases,Whit Merrifield,Kansas City Royals,34.0
2017,AL,Total Bases,Jose Abreu,Chicago White Sox,343.0
2017,AL,Triples,Nick Castellanos,Detroit Tigers,10.0
2018,AL,Base on Balls,Mike Trout,Los Angeles Angels,122.0
2018,AL,Batting Average,Mookie Betts,Boston Red Sox,0.346
2018,AL,Doubles,Alex Bregman,Houston Astros,50.0
2018,AL,Hits,Whit Merrifield,Kansas City Royals,192.0
2018,AL,Home Runs,Khris Davis,Oakland Athletics,48.0
2018,AL,On Base Percentage,Mike Trout,Los Angeles Angels,0.46
2018,AL,RBI,J.D. Martinez,Boston Red Sox,130.0
2018,AL,Runs,Mookie Betts,Boston Red Sox,129.0
2018,AL,Slugging Average,Mookie Betts,Boston Red Sox,0.64
2018,AL,Stolen Bases,Whit Merrifield,Kansas City Royals,45.0
2018,AL,Total Bases,J.D. Martinez,Boston Red Sox,358.0
2018,AL,Triples,Yolmer Sanchez,Chicago White Sox,10.0
2018,AL,Triples,Mallex Smith,Tampa Bay Rays,10.0
2019,AL,Base on Balls,Alex Bregman,Houston Astros,119.0
2019,AL,Batting Average,Tim Anderson,Chicago White Sox,0.335
2019,AL,Doubles,Rafael Devers,Boston Red Sox,54.0
2019,AL,Hits,Whit Merrifield,Kansas City Royals,206.0
2019,AL,Home Runs,Jorge Soler,Kansas City Royals,48.0
2019,AL,On Base Percentage,Mike Trout,Los Angeles Angels,0.438
2019,AL,RBI,Jose Abreu,Chicago White Sox,123.0
2019,AL,Runs,Mookie Betts,Boston Red Sox,135.0
2019,AL,Slugging Average,Mike Trout,Los Angeles Angels,0.645
2019,AL,Stolen Bases,Mallex Smith,Tampa Bay Rays,46.0
2019,AL,Total Bases,Rafael Devers,Boston Red Sox,359.0
2019,AL,Triples,Hunter Dozier,Kansas City Royals,10.0
2019,AL,Triples,Whit Merrifield,Kansas City Royals,10.0
2019,AL,Triples,Adalberto Mondesi,Kansas City Royals,10.0
2020,AL,Base on Balls,Carlos Santana,Cleveland Indians,47.0
2020,AL,Batting Average,DJ LeMahieu,New York Yankees,0.364
2020,AL,Doubles,Cesar Hernandez,Cleveland Indians,20.0
2020,AL,Hits,Jose Abreu,Chicago White Sox,76.0
2020,AL,Home Runs,Luke Voit,New York Yankees,22.0
2020,AL,On Base Percentage,DJ LeMahieu,New York Yankees,0.421
2020,AL,RBI,Jose Abreu,Chicago White Sox,60.0
2020,AL,Runs,Tim Anderson,Chicago White Sox,45.0
2020,AL,Runs,Jose Ramirez,Cleveland Indians,45.0
2020,AL,Slugging Average,Jose Abreu,Chicago White Sox,0.617
2020,AL,Stolen Bases,Adalberto Mondesi,Kansas City Royals,24.0
2020,AL,Total Bases,Jose Abreu,Chicago White Sox,148.0
2020,AL,Triples,Kyle Tucker,Houston Astros,6.0
2021,AL,Base on Balls,Joey Gallo,Texas Rangers,111.0
2021,AL,Base on Balls,Joey Gallo,New York Yankees,111.0
2021,AL,Batting Average,Yuli Gurriel,Houston Astros,0.319
2021,AL,Doubles,Jeimer Candelario,Detroit Tigers,42.0
2021,AL,Doubles,J.D. Martinez,Boston Red Sox,42.0
2021,AL,Doubles,Whit Merrifield,Kansas City Royals,42.0
2021,AL,Hits,Bo Bichette,Toronto Blue Jays,191.0
2021,AL,Home Runs,Vladimir Guerrero Jr.,Toronto Blue Jays,48.0
2021,AL,Home Runs,Salvador Perez,Kansas City Royals,48.0
2021,AL,On Base Percentage,Vladimir Guerrero Jr.,Toronto Blue Jays,0.401
2021,AL,RBI,Salvador Perez,Kansas City Royals,121.0
2021,AL,Runs,Vladimir Guerrero Jr.,Toronto Blue Jays,123.0
2021,AL,Slugging Average,Vladimir Guerrero Jr.,Toronto Blue Jays,0.601
2021,AL,Stolen Bases,Whit Merrifield,Kansas City Royals,40.0
2021,AL,Total Bases,Vladimir Guerrero Jr.,Toronto Blue Jays,363.0
2021,AL,Triples,Shohei Ohtani,Los Angeles Angels,8.0
2022,AL,Base on Balls,Aaron Judge,New York Yankees,111.0
2022,AL,Batting Average,Luis Arraez,Minnesota Twins,0.316
2022,AL,Doubles,José Ramírez,Cleveland Guardians,44.0
2022,AL,Hits,Bo Bichette,Toronto Blue Jays,189.0
2022,AL,Home Runs,Aaron Judge,New York Yankees,62.0
2022,AL,On Base Percentage,Aaron Judge,New York Yankees,0.425
2022,AL,RBI,Aaron Judge,New York Yankees,131.0
2022,AL,Runs,Aaron Judge,New York Yankees,133.0
2022,AL,Slugging Average,Aaron Judge,New York Yankees,0.686
2022,AL,Stolen Bases,Jorge Mateo,Baltimore Orioles,35.0
2022,AL,Total Bases,Aaron Judge,New York Yankees,391.0
2022,AL,Triples,Amed Rosario,Cleveland Guardians,9.0
2023,AL,Base on Balls,J.P. Crawford,Seattle Mariners,94.0
2023,AL,Batting Average,Yandy Díaz,Tampa Bay Rays,0.33
2023,AL,Doubles,Corey Seager,Texas Rangers,42.0
2023,AL,Hits,Marcus Semien,Texas Rangers,185.0
2023,AL,Home Runs,Shohei Ohtani,Los Angeles Angels,44.0
2023,AL,On Base Percentage,Shohei Ohtani,Los Angeles Angels,0.412
2023,AL,RBI,Kyle Tucker,Houston Astros,112.0
2023,AL,Runs,Marcus Semien,Texas Rangers,122.0
2023,AL,Slugging Average,Shohei Ohtani,Los Angeles Angels,0.654
2023,AL,Stolen Bases,Esteury Ruiz,Oakland Athletics,67.0
2023,AL,Total Bases,Shohei Ohtani,Los Angeles Angels,325.0
2023,AL,Triples,Bobby Witt Jr.,Kansas City Royals,11.0
2024,AL,Base on Balls,Aaron Judge,New York,133.0
2024,AL,Batting Average,Bobby Witt Jr.,Kansas City,0.332
2024,AL,Doubles,Jarren Duran,Boston,48.0
2024,AL,Hits,Bobby Witt Jr.,Kansas City,211.0
2024,AL,Home Runs,Aaron Judge,New York,58.0
2024,AL,On Base Percentage,Aaron Judge,New York,0.458
2024,AL,RBI,Aaron Judge,New York,144.0
2024,AL,Runs,Juan Soto,New York,128.0
2024,AL,Slugging Average,Aaron Judge,New York,0.701
2024,AL,Stolen Bases,Jose Caballero,Tampa Bay,44.0
2024,AL,Total Bases,Aaron Judge,New York,392.0
2024,AL,Triples,Jarren Duran,Boston,14.0
2025,AL,Base on Balls,Aaron Judge,New York,124.0
2025,AL,Batting Average,Aaron Judge,New York,0.331
2025,AL,Doubles,Bobby Witt Jr.,Kansas City,47.0
2025,AL,Hits,Bobby Witt Jr.,Kansas City,184.0
2025,AL,Home Runs,Cal Raleigh,Seattle,60.0
2025,AL,On Base Percentage,Aaron Judge,New York,0.457
2025,AL,RBI,Cal Raleigh,Seattle,125.0
2025,AL,Runs,Aaron Judge,New York,137.0
2025,AL,Slugging Average,Aaron Judge,New York,0.688
2025,AL,Stolen Bases,José Caballero,Tampa Bay (34),49.0
2025,AL,Stolen Bases,José Caballero,New York (15),49.0
2025,AL,Total Bases,Aaron Judge,New York,372.0
2025,AL,Triples,Jarren Duran,Boston,13.0
