Year,League,Statistic,Player_Name,Team,Value
1884,UA,Complete Games,Bill Sweeney,Baltimore,58.0
1884,UA,ERA,Jim McCormick,Cincinnati,1.54
1884,UA,Games,Bill Sweeney,Baltimore,62.0
1884,UA,Saves,Billy Taylor,St. Louis,4.0
1884,UA,Shutouts,Jim McCormick,Cincinnati,7.0
1884,UA,Strikeouts,Hugh Daily,Chicago,483.0
1884,UA,Strikeouts,Hugh Daily,Washington,483.0
1884,UA,Winning Percentage,Jim McCormick,Cincinnati,0.875
1884,UA,Wins,Bill Sweeney,Baltimore,40.0
